Numero de parejas, Tiempo de ejecuci�n
840, 0.25512550 
840, 0.22495260 
840, 0.27064600 
840, 0.20018370 
840, 0.26173810 
840, 0.24871300 
840, 0.27524250 
840, 0.23604650 
840, 0.27413120 
840, 0.22735840 
840, 0.18153700 
840, 0.23949510 
840, 0.26734300 
850, 0.26651550 
850, 0.24174600 
850, 0.24385130 
850, 0.26600160 
850, 0.19111660 
850, 0.21623860 
850, 0.18874290 
850, 0.25281460 
850, 0.26830490 
850, 0.24316320 
850, 0.22466560 
850, 0.25985410 
850, 0.25725830 
850, 0.26510070 
850, 0.26618940 
850, 0.21370240 
850, 0.26286740 
850, 0.26619400 
850, 0.25794040 
850, 0.24845970 
850, 0.23502010 
850, 0.24070870 
850, 0.22014700 
850, 0.26682530 
850, 0.25753150 
850, 0.20760860 
850, 0.26834920 
850, 0.26107740 
850, 0.24491180 
850, 0.22911680 
850, 0.19120800 
850, 0.23461150 
850, 0.24656820 
850, 0.29451100 
850, 0.21218720 
850, 0.27185820 
850, 0.15344310 
850, 0.18774110 
850, 0.18474050 
850, 0.21859420 
850, 0.17715050 
850, 0.18655450 
850, 0.23201690 
850, 0.21872410 
850, 0.25891390 
850, 0.26205230 
850, 0.22011190 
850, 0.26229420 
850, 0.23730560 
850, 0.26253840 
860, 0.28175950 
860, 0.18654780 
860, 0.26008960 
860, 0.23215420 
860, 0.23967700 
860, 0.29411820 
860, 0.28935880 
860, 0.28676650 
860, 0.28679360 
860, 0.30314160 
860, 0.28119550 
860, 0.29389950 
860, 0.25803570 
860, 0.29455670 
860, 0.29385880 
860, 0.25266240 
860, 0.17339120 
860, 0.17702110 
860, 0.19160710 
860, 0.29008930 
860, 0.28850770 
860, 0.26099160 
860, 0.26969960 
860, 0.27121560 
860, 0.28651530 
860, 0.30083100 
860, 0.22036550 
860, 0.21008940 
860, 0.29065050 
860, 0.27853630 
860, 0.26855650 
860, 0.27161220 
860, 0.28578560 
860, 0.29144100 
860, 0.29381940 
860, 0.21716120 
860, 0.28711600 
860, 0.20993430 
860, 0.26490010 
860, 0.21612700 
860, 0.27944510 
860, 0.17654270 
860, 0.28510640 
860, 0.24632390 
860, 0.28738560 
860, 0.23695410 
860, 0.27792980 
860, 0.27066810 
860, 0.25984080 
860, 0.24513620 
870, 0.25312050 
870, 0.22375530 
870, 0.22567250 
870, 0.15546810 
870, 0.27400980 
870, 0.23216420 
870, 0.25634250 
870, 0.23921990 
870, 0.26572050 
870, 0.24595110 
870, 0.25281620 
870, 0.18583930 
870, 0.24830260 
870, 0.25865860 
870, 0.27113080 
870, 0.24192910 
870, 0.22015840 
870, 0.27289880 
870, 0.27543550 
870, 0.25163250 
870, 0.23909830 
870, 0.25014010 
870, 0.24645750 
870, 0.26410950 
870, 0.21486750 
870, 0.22203620 
870, 0.22857700 
870, 0.24990700 
870, 0.24634890 
870, 0.24808040 
870, 0.25844130 
870, 0.26256910 
870, 0.23354570 
870, 0.24456000 
870, 0.22451480 
870, 0.26401530 
870, 0.23224040 
870, 0.27891630 
870, 0.20138920 
870, 0.23581450 
870, 0.24212170 
870, 0.16049920 
870, 0.18768530 
870, 0.22489750 
870, 0.22561590 
870, 0.30800920 
870, 0.23850220 
870, 0.22983580 
870, 0.22819130 
870, 0.20417070 
880, 0.15917000 
880, 0.20026980 
880, 0.24850910 
880, 0.17569600 
880, 0.17509430 
880, 0.15766950 
880, 0.17777170 
880, 0.19179750 
880, 0.30456780 
880, 0.22247040 
880, 0.22694630 
880, 0.17328730 
880, 0.25771870 
880, 0.22901380 
880, 0.16511420 
880, 0.17909410 
880, 0.25493750 
880, 0.25122280 
880, 0.23014800 
880, 0.25059700 
880, 0.27455460 
880, 0.24055370 
880, 0.27144180 
880, 0.24554010 
880, 0.24063160 
880, 0.26175010 
880, 0.28111700 
880, 0.24386010 
880, 0.23880030 
880, 0.24844190 
880, 0.23129490 
880, 0.27782520 
880, 0.25002630 
880, 0.25951260 
880, 0.22474730 
880, 0.24399510 
880, 0.24050170 
880, 0.25399940 
880, 0.26856130 
880, 0.27233930 
880, 0.25888320 
880, 0.25585750 
880, 0.25794600 
880, 0.26697620 
880, 0.26339470 
880, 0.25554260 
880, 0.28151460 
880, 0.31512110 
880, 0.27177790 
880, 0.25823120 
890, 0.28486900 
890, 0.31541490 
890, 0.27121480 
890, 0.30081310 
890, 0.21920600 
890, 0.24938400 
890, 0.19653020 
890, 0.28914890 
890, 0.26236830 
890, 0.32125010 
890, 0.29503470 
890, 0.28774790 
890, 0.28761590 
890, 0.29429770 
890, 0.36270850 
890, 0.28825380 
890, 0.30494730 
890, 0.26079410 
890, 0.26065270 
890, 0.27274320 
890, 0.29397380 
890, 0.32287340 
890, 0.30519670 
890, 0.25504740 
890, 0.28318300 
890, 0.27753280 
890, 0.31116310 
890, 0.23096350 
890, 0.28254140 
890, 0.27690980 
890, 0.31560630 
890, 0.23629740 
890, 0.29053130 
890, 0.29502920 
890, 0.30797790 
890, 0.27289680 
890, 0.32615820 
890, 0.28015070 
890, 0.24683310 
890, 0.31171020 
890, 0.34806240 
890, 0.27230730 
890, 0.26816150 
890, 0.26015210 
890, 0.32494740 
890, 0.25117400 
890, 0.28818010 
890, 0.25679730 
890, 0.26042010 
890, 0.26864950 
900, 0.28938150 
900, 0.26031110 
900, 0.24559120 
900, 0.24721350 
900, 0.31222980 
900, 0.29795700 
900, 0.32295280 
900, 0.31523540 
900, 0.26588320 
900, 0.27011650 
900, 0.27522610 
900, 0.30245980 
900, 0.31208980 
900, 0.29720740 
900, 0.26353410 
900, 0.31740740 
900, 0.32975450 
900, 0.31045630 
900, 0.29926330 
900, 0.29357860 
900, 0.32395720 
900, 0.31529640 
900, 0.29854690 
900, 0.29606340 
900, 0.31578550 
900, 0.27904750 
900, 0.29248670 
900, 0.28612540 
900, 0.28766750 
900, 0.25195210 
900, 0.25883200 
900, 0.23290130 
900, 0.33733750 
900, 0.32766220 
900, 0.31377370 
900, 0.33142360 
900, 0.31669550 
900, 0.30219290 
900, 0.31854040 
900, 0.31462640 
900, 0.30575270 
900, 0.31548660 
900, 0.31949450 
900, 0.28598740 
900, 0.30994130 
900, 0.22142610 
900, 0.31328560 
900, 0.29193920 
900, 0.32811940 
900, 0.32418260 
910, 0.28260010 
910, 0.31035340 
910, 0.32287090 
910, 0.32948650 
910, 0.33488180 
910, 0.31414820 
910, 0.32163940 
910, 0.32130230 
910, 0.33565380 
910, 0.33026080 
910, 0.42370080 
910, 0.30495500 
910, 0.30680660 
910, 0.26144070 
910, 0.31747440 
910, 0.35160830 
910, 0.25807980 
910, 0.31900800 
910, 0.33881140 
910, 0.33863140 
910, 0.32871250 
910, 0.35642320 
910, 0.33529240 
910, 0.31563400 
910, 0.33047870 
910, 0.29008780 
910, 0.28141630 
910, 0.32747320 
910, 0.28012030 
910, 0.33338980 
910, 0.31727760 
910, 0.33207380 
910, 0.28036240 
910, 0.27653540 
910, 0.29963140 
910, 0.33804500 
910, 0.32542100 
910, 0.31506360 
910, 0.25987320 
910, 0.29342670 
910, 0.26637120 
910, 0.35106940 
910, 0.31705440 
910, 0.34262500 
910, 0.24831070 
910, 0.33405520 
910, 0.27637790 
910, 0.34520640 
910, 0.31674010 
910, 0.33430090 
920, 0.29835740 
920, 0.25180840 
920, 0.28901300 
920, 0.30758960 
920, 0.30886270 
920, 0.30881400 
920, 0.32022810 
920, 0.27777600 
920, 0.30048740 
920, 0.32922480 
920, 0.22578020 
920, 0.29304310 
920, 0.30364110 
920, 0.30223320 
920, 0.26235530 
920, 0.28359520 
920, 0.30803750 
920, 0.28894780 
920, 0.30205300 
920, 0.30242800 
920, 0.27385260 
920, 0.31869580 
920, 0.29469930 
920, 0.28437490 
920, 0.18778470 
920, 0.19768080 
920, 0.24781700 
920, 0.23064930 
920, 0.27687450 
920, 0.25617520 
920, 0.24083210 
920, 0.29997050 
920, 0.21117260 
920, 0.26637680 
920, 0.29781770 
920, 0.18831850 
920, 0.20244740 
920, 0.31038120 
920, 0.30327270 
920, 0.31599600 
920, 0.31614220 
920, 0.28764130 
920, 0.23033710 
920, 0.33071960 
920, 0.20006300 
920, 0.30296480 
920, 0.29068980 
920, 0.30421900 
920, 0.32072200 
920, 0.29903260 
930, 0.25218320 
930, 0.26734870 
930, 0.31789970 
930, 0.29220450 
930, 0.33275540 
930, 0.33017650 
930, 0.30184490 
930, 0.31493450 
930, 0.31392240 
930, 0.38773910 
930, 0.24712400 
930, 0.33664070 
930, 0.17516570 
930, 0.19899440 
930, 0.17772950 
930, 0.18267590 
930, 0.17840980 
930, 0.17704460 
930, 0.17787540 
930, 0.17740660 
930, 0.19303330 
930, 0.18579260 
930, 0.18378020 
930, 0.18153130 
930, 0.27661370 
930, 0.29633350 
930, 0.30828660 
930, 0.27272710 
930, 0.30813900 
930, 0.26539440 
930, 0.33718680 
930, 0.30494170 
930, 0.28277330 
930, 0.29424480 
930, 0.31027530 
930, 0.29614660 
930, 0.26906620 
930, 0.33727710 
930, 0.22967980 
930, 0.27659730 
930, 0.26026000 
930, 0.33290570 
930, 0.31371580 
930, 0.32069130 
930, 0.22821320 
930, 0.26924490 
930, 0.32050790 
930, 0.25060570 
930, 0.32471200 
930, 0.30047830 
940, 0.39239630 
940, 0.34570390 
940, 0.38504800 
940, 0.37678480 
940, 0.37176320 
940, 0.30733140 
940, 0.28481560 
940, 0.27711550 
940, 0.34745300 
940, 0.31474560 
940, 0.33255630 
940, 0.26075830 
940, 0.28645970 
940, 0.32484200 
940, 0.34166250 
940, 0.33580050 
940, 0.37322650 
940, 0.37892990 
940, 0.37992280 
940, 0.39878100 
940, 0.35413930 
940, 0.34118830 
940, 0.36739970 
940, 0.37308860 
940, 0.35347010 
940, 0.32287540 
940, 0.35808570 
940, 0.30778110 
940, 0.29918080 
940, 0.30330450 
940, 0.33563040 
940, 0.32061920 
940, 0.34607240 
940, 0.37035280 
940, 0.33145650 
940, 0.33546650 
940, 0.38682790 
940, 0.35480890 
940, 0.35764280 
940, 0.36191330 
940, 0.35025860 
940, 0.41680630 
940, 0.32159590 
940, 0.38886380 
940, 0.35612230 
940, 0.34769370 
940, 0.33797940 
940, 0.38622620 
940, 0.33076100 
940, 0.30473870 
950, 0.29401730 
950, 0.27432270 
950, 0.32405890 
950, 0.26168720 
950, 0.31407420 
950, 0.30019840 
950, 0.27949550 
950, 0.33425430 
950, 0.28445040 
950, 0.24342850 
950, 0.23548090 
950, 0.28664200 
950, 0.26663950 
950, 0.27816810 
950, 0.23053470 
950, 0.28194940 
950, 0.29222140 
950, 0.36388250 
950, 0.30213630 
950, 0.29733030 
950, 0.23456570 
950, 0.32009350 
950, 0.20726220 
950, 0.38609240 
950, 0.24688510 
950, 0.26828830 
950, 0.26039020 
950, 0.23832900 
950, 0.21600260 
950, 0.27389140 
950, 0.29116880 
950, 0.20573450 
950, 0.26146810 
950, 0.31215290 
950, 0.26319850 
950, 0.29760500 
950, 0.32446030 
950, 0.33148390 
950, 0.33624400 
950, 0.30461660 
950, 0.21349240 
950, 0.26510130 
950, 0.32323220 
950, 0.33213540 
950, 0.30564490 
950, 0.34985010 
950, 0.31182630 
950, 0.32754670 
950, 0.29849310 
950, 0.28990940 
960, 0.38829340 
960, 0.39168130 
960, 0.35012640 
960, 0.39990170 
960, 0.35358800 
960, 0.35803870 
960, 0.37803480 
960, 0.37342960 
960, 0.39771690 
960, 0.37130860 
960, 0.36577260 
960, 0.35731510 
960, 0.33012760 
960, 0.30660410 
960, 0.32741230 
960, 0.39324250 
960, 0.32710540 
960, 0.39929560 
960, 0.41208270 
960, 0.45609580 
960, 0.36245570 
960, 0.39698680 
960, 0.36546790 
960, 0.34934130 
960, 0.39506570 
960, 0.39993610 
960, 0.38879090 
960, 0.41016760 
960, 0.37005200 
960, 0.34944790 
960, 0.41786920 
960, 0.33615090 
960, 0.36745420 
960, 0.44690280 
960, 0.35358610 
960, 0.35886410 
960, 0.35482950 
960, 0.36843980 
960, 0.39554500 
960, 0.33743600 
960, 0.40099240 
960, 0.39799750 
960, 0.29449360 
960, 0.38212580 
960, 0.33833750 
960, 0.38015650 
960, 0.36218180 
960, 0.27450390 
960, 0.37255400 
960, 0.32179980 
970, 0.33521300 
970, 0.31220460 
970, 0.34613390 
970, 0.32284680 
970, 0.34735020 
970, 0.35096300 
970, 0.35217660 
970, 0.37665300 
970, 0.36086840 
970, 0.38336430 
970, 0.33106520 
970, 0.37418050 
970, 0.43912590 
970, 0.31933900 
970, 0.39482370 
970, 0.34895920 
970, 0.36144870 
970, 0.37784390 
970, 0.32909260 
970, 0.39462090 
970, 0.37772350 
970, 0.36119260 
970, 0.30453450 
970, 0.28469150 
970, 0.32487650 
970, 0.37064720 
970, 0.39776640 
970, 0.28216980 
970, 0.33866020 
970, 0.36569660 
970, 0.33978110 
970, 0.28839210 
970, 0.31843740 
970, 0.36885060 
970, 0.34373540 
970, 0.36662180 
970, 0.30069600 
970, 0.36653590 
970, 0.40355580 
970, 0.26609760 
970, 0.32283690 
970, 0.43988790 
970, 0.33543000 
970, 0.22526910 
970, 0.36270800 
970, 0.37739380 
970, 0.27665270 
970, 0.32224750 
970, 0.31738240 
970, 0.28744900 
980, 0.31264780 
980, 0.26573010 
980, 0.28425930 
980, 0.25691780 
980, 0.27207850 
980, 0.30968240 
980, 0.33326320 
980, 0.38293970 
980, 0.30594300 
980, 0.33969270 
980, 0.36627020 
980, 0.34568300 
980, 0.34582460 
980, 0.36063250 
980, 0.37522860 
980, 0.36531320 
980, 0.39254610 
980, 0.27540400 
980, 0.36482720 
980, 0.39061920 
980, 0.31711640 
980, 0.37316660 
980, 0.28392480 
980, 0.39725240 
980, 0.36112460 
980, 0.30881540 
980, 0.35926830 
980, 0.36696200 
980, 0.36360840 
980, 0.36067340 
980, 0.34945210 
980, 0.37579660 
980, 0.35056480 
980, 0.32667310 
980, 0.32198430 
980, 0.38758170 
980, 0.41744910 
980, 0.22629320 
980, 0.36966970 
980, 0.33168360 
980, 0.32472690 
980, 0.34119970 
980, 0.35536500 
980, 0.35217560 
980, 0.35704450 
980, 0.34408900 
980, 0.34918990 
980, 0.29358800 
980, 0.34993860 
980, 0.32851330 
990, 0.22184880 
990, 0.19791660 
990, 0.33190230 
990, 0.33649890 
990, 0.31785620 
990, 0.35658050 
990, 0.35283020 
990, 0.33828680 
990, 0.34814920 
990, 0.32069190 
990, 0.35222800 
990, 0.33672620 
990, 0.33423080 
990, 0.34665660 
990, 0.25102440 
990, 0.34189190 
990, 0.33108340 
990, 0.23276830 
990, 0.31347080 
990, 0.33437440 
990, 0.33647810 
990, 0.31940260 
990, 0.33956320 
990, 0.25205690 
990, 0.35097070 
990, 0.23907670 
990, 0.24833240 
990, 0.29476270 
990, 0.35574110 
990, 0.34862680 
990, 0.30774460 
990, 0.33606680 
990, 0.33439580 
990, 0.22172250 
990, 0.35731420 
990, 0.29322110 
990, 0.34604170 
990, 0.35764620 
990, 0.33234580 
990, 0.32479980 
990, 0.34779100 
990, 0.32451870 
990, 0.33336200 
990, 0.36090790 
990, 0.33045420 
990, 0.34897190 
990, 0.29995390 
990, 0.36564740 
990, 0.21127940 
990, 0.33405160 
1000, 0.41270990 
1000, 0.37524000 
1000, 0.42311450 
1000, 0.27299420 
1000, 0.38098980 
1000, 0.42399080 
1000, 0.34286910 
1000, 0.33658610 
1000, 0.38466050 
1000, 0.36946630 
1000, 0.41586140 
1000, 0.37204000 
1000, 0.38042070 
1000, 0.28867170 
1000, 0.43338170 
1000, 0.46351180 
1000, 0.30865790 
1000, 0.42292890 
1000, 0.32547480 
1000, 0.37386780 
1000, 0.41573090 
1000, 0.42425780 
1000, 0.40253100 
1000, 0.41399630 
1000, 0.39713490 
1000, 0.33044780 
1000, 0.33778710 
1000, 0.35069690 
1000, 0.31472180 
1000, 0.39084780 
1000, 0.40031300 
1000, 0.34452760 
1000, 0.40231080 
1000, 0.40264860 
1000, 0.38514580 
1000, 0.33784320 
1000, 0.41405130 
1000, 0.41589580 
1000, 0.38022690 
1000, 0.39257150 
1000, 0.31019570 
1000, 0.42254140 
1000, 0.40597340 
1000, 0.33584270 
1000, 0.37998180 
1000, 0.38980600 
1000, 0.40131050 
1000, 0.36403380 
1000, 0.40893550 
1000, 0.38325800 
